url;label;reason;host_id;html_signature
https://jovevid328.wixsite.com/microteam;LOGIN_FORM_MALICIOUS;;24288736.0;(body(script)(script)(script)(script)(script)(svg(defs))(div(div(div(span))(div(a(span(span(div(div(svg(g(path)(path)(path))(defs(clippath(rect)))))))(span))))(div(div(div(div(div)(div)(div)))))(div(div(div(div(div(a(div(svg(g(path)(path)(path))))))))(div(div(div(a(span))))(div(div(a(div(div(img))(div(img))(div(img)))))))(header(div(div))(div(div(div))(div(div(div(div(a(span))))))))(main(div(div(div(div)(div(div(div(div(section(div(div)(div))(div(div(div(div(div(form(div(div(div(div(img)))(div(div(input)))(div(div(input)))(div(div(input)))(div(button(span))))))))))))))))))))(footer(div(div))(div(div(div))(div(div(div(div(span(span(span(a))))))))))))(div(span))))(script)(script)(script)(script)(script)(script)(script)(script)(link)(link)(link)(link)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script))
https://bonemiv812.wixsite.com/outlook;LOGIN_FORM_MALICIOUS;;24418323.0;(body(script)(script)(script)(script)(script)(svg(defs))(div(div(div(span))(div(a(span(svg(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)))))(div(div(div(div(div)(div(div(div(header(div(section(div(div(div))(div(div(a(wow-image(img))))(div(div(div(nav(ul(li(div(div(a(div))))(span))(li(div(div(a(div))))(span))(li(div(div(a(div))))(span))(li(div(div(a(div))))(span)))(div(div(span(svg(path))))(div(span(svg(path)))))))(div(button(div(div(svg(g(path))))))))))))))(main(section(div(div(interact-element(div(div(wow-image(img))))))(div(div(div(div(div(div(div(form(fieldset(div(div(div(div(div(label(span)))(div(div(div(div(input))))(div))))(div(div(div(label(span)))(div(div(div(div(input))))(div))))(div(div(div(label(span)))(div(div(div(div(input))))(div))))(div(div(div)(div(div(button(span)))))))(div(div)))))))))))(div)))))(footer(section(div(div(div))(div(div(a(wow-image(img))))(div(a(span)(div(div(svg(g(path(animate)(animate))(path(animate)(animate))(path(animate)(animate))(path(animate)(animate))))))))(div)(div)(div(span(a)))(div)(div(span(a)))(div(span(a))))))))))))))(div(span)))(style))(script)(script)(script)(script)(script)(script)(script)(script)(link)(link)(link)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(link)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script))
https://uncosecurityhelpdesks.weebly.com;LOGIN_FORM_MALICIOUS;;24314685.0;(body(div(div(div(div(span(span)(span(span))))(a(span))(div(div(div)(ul(li(a))))))(div(div(div(div(div(div(div(div(div)))))(div))))))(div(div(div(div(div(div(div(div(form(div(ul(font)(label(span))(div(div(label(span))(div)(div(input)(label))(div(input)(label))(div))(div))(div(div(label(span))(div(input))(div)))(div(div(label(span))(div)(div(input))(div))(div))(div(div(label(span))(div)(div(input))(div))(div))))(div(input))(div(input)(input)(input)(input)(input)(a(span))))(iframe)(div))(div(div(div(table(tbody(tr(td(span)(div)(div)(div))(td(div(div(a(img))(div)))))))))))))))))(div))(div(div(style)(script)(script)))(div(div(div(div(ul(li(a)))))))(script)(script)(script)(div)(script)(script)(script)(script)(script)(script)(div)(div(a(div(div(span)(img)(span)(span(button)))))))
https://mail.tsg.gyo.mybluehost.me;LOGIN_FORM_MALICIOUS;;24288543.0;(body(main(div(div(img))(hr)(div(div(img)(span)(div(button(img))(button(img))(button(img))(button(img))))(div(form(div(label)(input))(div(label)(input))(div(img)(label)(input)(span))(button))(div(span)(span))))))(script)(script)(script)(script)(script)(script)(script)(next-route-announcer))
https://amandalane1100.wixsite.com/mailhomehotm;LOGIN_FORM_MALICIOUS;;24579610.0;(body(script)(script)(script)(script)(script)(svg(defs))(div(div(div(span))(div(a(span(svg(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)))))(div(div(div(div(div)(div(div(div(div(header(div(section(div(div(div))(div(div(div(div(nav(ul(li(div(div(a(div))))(span)))(div(div(span(svg(path))))(div(span(svg(path)))))))(div(button(div(div(svg(g(path(animate)(animate))(path(animate)(animate))(path(animate)(animate))(path(animate)(animate))))))))))))))))(main(section(div(div(div(div(div(wow-video(video)(wow-image(img)))(button(span)(svg(path)))))))(div(div(div(div(div))(div(style)(div(div(wow-image(picture(img))))))(div(div(div(div(div(div(form(fieldset(div(div(div(div(div(label))(div(div(div(div(input))))(div))))(div(div(div(label))(div(div(div(div(input))))(div))))(div(div(div(label))(div(div(div(div(input))))(div))))(div(div(div)(div(div(div(div(label(input)(span(span))(div(div(div(div(div(div(span(span)))))))))))))))(div(div(div)(div(div(button(span)))))))(div(div)))))))))))))))))(footer(section(div(div(div))(div(div(span(a))))))))))))))(div(span)))(style))(script)(script)(script)(script)(script)(script)(script)(script)(link)(link)(link)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(link)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script))
https://njitfinancialaid.weebly.com;LOGIN_FORM_MALICIOUS;;24418088.0;(body(div(div(div(label(span))(div(span(a(img))))(div(ul(li(a))(li(a))(li(a))(li(a))(li(a))))(div(div(ul(li(a))(li(a))(li(a))(li(a))(li(a)))))(div(span)))(div)))(div(div(div(div(div(div(div(div(div(div(div(div(table(tbody(tr(td(font)(div(form(div(ul(div)(label(span))(div(div(div(table(tbody(tr(td(div))(td(div(div(label(span))(div(input))(div))))(td(div))))))))(div(div(div(table(tbody(tr(td(div))(td(div(div(label(span))(div(input))(div))))))))))))(div(input))(div(input)(input)(input)(input)(input)(a(span))))(iframe)(div)))(td(div(div(a(img))(div))))))))))))))(div)))))(div(div(div(div(div(div(div(div))))))(div(div(div(div(div(div(div(div(table(tbody(tr(td(div(span(span(font)))))(td(div)))))))))))))(div(div(div(div(div(div)(div(div(div(table(tbody(tr(td(div(div(a(img))(div))))(td(div(div(a(img))(div))))(td(div(div(a(img))(div))))(td(div(div(a(img))(div))))))))))(div(div(div(table(tbody(tr(td(div))(td(div(span(span(font))))(div))(td(div))))))))(div(div(a(img))(div))))))))))(div(div(style)(script)(script))))(div(label(span))(ul(li(a))(li(a))(li(a))(li(a))(li(a))))(script)(script)(div)(script)(script)(script)(script)(script)(script)(div)(div(ul(li(div)))(div(div(span)(span))(div(a(span)(span)))))(div(a(div(div(span)(img)(span)(span(button)))))))
https://jlgoetting1.wixsite.com/my-site-1;LOGIN_FORM_MALICIOUS;;24350125.0;(body(script)(script)(script)(script)(script)(svg(defs))(div(div(div(span))(button)(div(a(span(svg(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)))))(div(div(div(div(div)(div(div(div(header(div(section(div(div(div))(div(div(a(span)(div(div(svg(g(path(animate)(animate))(path(animate)(animate))(path(animate)(animate))(path(animate)(animate))))))))(div(div(div(nav(ul(li(div(div(a(div))))(span))(li(div(div(a(div))))(span))(li(div(div(a(div))))(span))(li(div(div(a(div))))(span)))(div(div(span(svg(path))))(div(span(svg(path)))))))(div(button(div(div(svg(g(path)(path)(path)))))))))(div(a(wow-image(img))))(div))))))(main(section(div(div(div(div(wow-image(img)))))(div(div(div(div(div(div(div(form(fieldset(div(div(div(div(div(div(div(div(div(span(span)))))))))(div(div(div(div(div(div(div(span(span)))))))))(div(div(div(label(span)))(div(div(div(div(input))))(div))))(div(div(div(label(span)))(div(div(div(div(input))))(div))))(div(div(div(label(span)))(div(div(div(div(input))))(div))))(div(div(div(div(div(div(div(span(span)(a(u(span)))))))))))(div(div(div(div(div(div(div(span(a(u(span)))))))))))(div(div(div)(div(div(button(span)))))))(div(div)))))))))))(div(style)(div(div(wow-image(picture(img))))))(div(style)(div(div(wow-image(picture(img))))))))))(footer(section(div(div(div))(div(div(span(a)))(div(a))(div(a))(div(div(div(div))(div)(div(div(div(div(div(div(form(fieldset(div(div(div(div(div(label(span)))(div(div(div(div(input))))(div))))(div(div(div)(div(div(div(div(label(input)(span(span))(div(div(div(div(div(div(span(span)(span)))))))))))))))(div(div(div)(div(div(button(span)))))))(div(div)))))))))))))(div(div(div(div))(div(a(wow-image(img)))))))))))))))))(div(span)))(style))(script)(script)(script)(script)(script)(script)(script)(script)(link)(link)(link)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(link)(link)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script))
https://g0yrgth21.ukit.me;LOGIN_FORM_MALICIOUS;;24270785.0;(body(div(div(div(div(div(div)(div(div(div(div(div))))(div(div(div(div(div(div(div(div(div(div(div(div(div(span(span)))))))))))(div(ul(li(div(span(span(svg(path))))))(li(a))(li(div(span(span(svg(path))))))(li(a))(li(div(span(span(svg(path))))))(li(a))(li(div(span(span(svg(path))))))(li(a))(li(div(span(span(svg(path))))))(li(a))(li(div(span(span(svg(path))))))))))))(div(div(div(div))))))(div(div)(div)(div(div(div(div(div))))(div(div(div(div(div(div(div(div(div(span(span)))))))))))(div(div(div(div))))(div(div(div(div(div(div(div(div(div(span))(div(span(span)))))))))(div(div))(div(form(input)(div(div(div(div)(div(input)(span)))(div(div)(div(input)(span))))(div(button))(div))(input)))(div(div)))(div(div(div)))(div(div(div))))(div(div(div(div))))))(div(div)(div(div(div(div(div))))(div(div(div(div(div(div(div(div(div(span(span)))))))))(div(div)))(div(div(span(span(a))(span(a))(span(a))))(div(div)))))))(div)(div(a)))))(div(div))(div)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(link)(noscript(link))(script)(script)(script))
https://logitechh.wixsite.com/investment;LOGIN_FORM_MALICIOUS;;24466591.0;(body(script)(script)(script)(script)(script)(svg(defs))(div(div(div(span))(div(a(span(span(div(div(svg(g(path)(path)(path))(defs(clippath(rect)))))))(span))))(div(div(div(div(div)(div)(div)))))(div(div(header(div(div))(div(div(div))(div(div(div)))))(main(div(div(div(div)(div(div(div(div(section(div(div)(div(wow-image(img))))(div(div(div(span))(section(div(div)(div))(div(div(div(div)(div(wow-image(img))))(div(div)))))(div(div(div(form(div(div(div(span(span(span))))(div(label)(div(input)))(div(div(div(div(div(div)(div))(div(div(div(label)(div(input)))(div(label)(div(input)))))))))(div(label)(div(input)))(div(button(span)))(div(a(span(span)(span(span(svg(g(path)))))))))))))))))))))))))(footer(div(div))(div(div(div))(div(div(div)))))))(div(span))))(script)(script)(script)(script)(script)(script)(script)(script)(link)(link)(link)(link)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script))
https://web-uphild.created.app;LOGIN_FORM_MALICIOUS;;24623627.0;(body(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(script)(div(header(div(div(svg(path))(div))(div(button)(a)(a)(button)(button))(div(a)(button(svg(line)(line)(line))))))(section(div(div(div(div(div(div)(span))(div(div)(span))(div(div)(span)))(div(a)(a)))(div(div(div(div(svg(path))))(div(div(label)(input))(div(label)(div(input)(button(svg(path)(circle)))))(div(label(input)(span))(a))(button)(div))(div(div)(span)))))))(section(div(div(div(div)(div))(div(div)(div))(div(div)(div))(div(div)(div))(div(div)(div)))(div(div(div(span))(span))(div(div(span))(span))(div(div(span))(span)))))(section(div(div(div(span)(div(div(div)(div))(div(div)(div))(div(div)(div))(div(div)(div))(div(div)(div))(div(div)(div)))(div(a(svg(path)))))(div(div(div(div(div)(div)(div)))(div(div(div(div(div(svg(path))(div))(div))(div(div(svg(rect)(path))(div))(div))(div(div(svg(path)(circle))(div))(div)))(div(div(div(svg(circle)(polyline))(span))(div(svg(circle)(polyline))(span))))(div(div(span)(span))(div(div))))))))))(section(div(div(span))(div(div(div(svg(path))))(div(div(svg(rect)(path))))(div(div(svg(path)(circle))))(div(div(svg(path)(path))))(div(div(svg(circle)(path)(path))))(div(div(svg(path)(path)(path)))))(div(div(div(div(span))(span))(div(div(span))(span))(div(div(span))(span))(div(div(span))(span))))))(section(div(div(span))(div(article(div(img))(div(div(span)(span))(div(div(svg(path)(circle))(span))(div(svg(path)(path)(rect)(path))(span)))(div(a(svg(path)(path))))))(article(div(img))(div(div(span)(span))(div(div(svg(path)(circle))(span))(div(svg(path)(path)(rect)(path))(span)))(div(a(svg(path)(path))))))(article(div(img))(div(div(span)(span))(div(div(svg(path)(circle))(span))(div(svg(path)(path)(rect)(path))(span)))(div(a(svg(path)(path)))))))(div(a(svg(path)(path))))))(section(div(div(div(div(svg(path))))(div(a(span)(svg(path)(path)))(a(span)(svg(path)(path))))(div(div(div)(span))(div(div)(span))(div(div)(span))))))(footer(div(div(div(div(svg(path))(div))(div(a(svg(path)))(a(svg(path)))(a(svg(path)(rect)(circle)))(a(svg(rect)(path)(line)))))(div(ul(li(a))(li(a))(li(a))(li(a))(li(a))))(div(ul(li(a))(li(a))(li(a))(li(a))(li(a))))(div(ul(li(a))(li(a))(li(a))(li(a))(li(a)))))(div(div(div(div(span))(span))(div(div(span))(span))(div(div(span))(span))(div(div(span))(span)))(div(a)))))(style))(link)(style)(style)(div)(a(div(svg(svg(path)(path)(path)(path)(path)(path)(path))))))
